Day,Datetime,GridID,Day_int,SMSin,SMSout,Callin,Callout,Internet
Friday,11/15/2013 22:20,300,5,0.322797611,0.321159392,0.242920342,0.242920342,24.54907398
Friday,11/15/2013 22:30,300,5,0.314879404,0.1597526,0.285297425,0.176196813,31.70966901
Friday,11/15/2013 22:40,300,5,0.213594376,0.0798763,0.200492432,0.244557592,14.37756575
Friday,11/15/2013 22:50,300,5,0.365275379,0.202197452,0.366861801,0.283711002,11.65059882
Friday,11/15/2013 23:00,300,5,0.244575504,0.283643232,0.444983224,0.203783875,11.5513576
Friday,11/15/2013 23:10,300,5,0.476149755,0.202163567,0.321125507,0.081564377,12.10617271
Friday,11/15/2013 23:20,300,5,0.172887459,0.48082728,0.08151355,0.174558594,16.26395742
Friday,11/15/2013 23:30,300,5,0.647162764,0.202180509,0.1630271,0.040773717,13.62857069
Friday,11/15/2013 23:40,300,5,0.042411936,0.241249207,0.163044042,0.120633075,14.67801969
Friday,11/15/2013 23:50,300,5,0.353896373,0.159718715,0.16138985,0.184351183,14.65343508
Saturday,11/16/2013 0:00,300,6,0.432117444,0.159718715,0.203800817,0.267501983,14.30989842
Saturday,11/16/2013 0:10,300,6,0.0798763,0.161423734,0.040756775,1.69E-05,13.00414602
Saturday,11/16/2013 0:20,300,6,0.20047549,0.28035179,0.122270325,0.203783875,12.68607476
Saturday,11/16/2013 0:30,300,6,0.36186534,0.24454065,0.172870517,0.12230421,11.879278
Saturday,11/16/2013 0:40,300,6,0.161423734,0.163044042,0.122237409,0.122287267,9.208158884
Saturday,11/16/2013 0:50,300,6,0.202163567,0.20047549,0.122270325,0.040773717,7.697244552
Saturday,11/16/2013 1:00,300,6,0.08151355,0,0.08151355,0.040773717,7.723249135
Saturday,11/16/2013 1:10,300,6,0.120717787,1.69E-05,0,0.161372907,6.911472848
Saturday,11/16/2013 1:20,300,6,0.246145953,0,0.040756775,0.001621277,9.346254503
Saturday,11/16/2013 1:30,300,6,0.1630271,0.040773717,0.092994217,0,7.702257956
Saturday,11/16/2013 1:40,300,6,1.69E-05,0.239595015,0.202129682,0.08151355,5.91395632
Saturday,11/16/2013 1:50,300,6,3.39E-05,3.39E-05,1.69E-05,0.08151355,4.952318703
Saturday,11/16/2013 2:00,300,6,0.042378052,0.241232265,0.0798763,0.040756775,5.270000286
Saturday,11/16/2013 2:10,300,6,0.122287267,0.040756775,0.079859358,0.040773717,5.400694054
Saturday,11/16/2013 2:20,300,6,0.003242554,0.079859358,1.69E-05,0.08151355,7.185517881
Saturday,11/16/2013 2:30,300,6,0.1630271,0.08151355,0.040756775,0,5.519537398
Saturday,11/16/2013 2:40,300,6,0,0,0,0,4.349271925
Saturday,11/16/2013 2:50,300,6,0.001621277,0,0,0,5.354856106
Saturday,11/16/2013 3:00,300,6,0,0,0,0,6.200772398
Saturday,11/16/2013 3:10,300,6,0,0,0.08151355,0,4.187882075
Saturday,11/16/2013 3:20,300,6,0,0,0,0.040756775,6.002054693
Saturday,11/16/2013 3:30,300,6,0,0,0.081547435,0.040756775,4.55298803
Saturday,11/16/2013 3:40,300,6,0.040756775,0,0.08151355,0,3.190416375
Saturday,11/16/2013 3:50,300,6,0.040756775,0,0,0.08151355,9.470060424
Saturday,11/16/2013 4:00,300,6,0,0.040773717,0,0.08151355,5.793187707
Saturday,11/16/2013 4:10,300,6,0,0,0.079859358,0,3.555489414
Saturday,11/16/2013 4:20,300,6,1.69E-05,0,0.040773717,0,4.396611584
Saturday,11/16/2013 4:30,300,6,0,0,0,0,4.758341385
Saturday,11/16/2013 4:40,300,6,0.262539406,0,0,0.011480667,3.876583042
Saturday,11/16/2013 4:50,300,6,1.69E-05,3.39E-05,0.120616132,0,3.711983487
Saturday,11/16/2013 5:00,300,6,3.39E-05,1.69E-05,0,0.040756775,3.428424967
Saturday,11/16/2013 5:10,300,6,0.081514519,0,1.69E-05,0,3.607694977
Saturday,11/16/2013 5:20,300,6,0.011480667,0,0,0,4.916575332
Saturday,11/16/2013 5:30,300,6,0,0,0,0.040756775,6.497988016
Saturday,11/16/2013 5:40,300,6,1.69E-05,0.040756775,0.040756775,0.081547435,5.721785677
Saturday,11/16/2013 5:50,300,6,0.079859358,0,0.040756775,0,8.474268833
Saturday,11/16/2013 6:00,300,6,0.040773717,0,0.08151355,0.159718715,7.724835558
Saturday,11/16/2013 6:10,300,6,0.079859358,0.203851644,0.040773717,0.122270325,5.552124865
Saturday,11/16/2013 6:20,300,6,0.040756775,0.08151355,0.2429034,0,4.541408684
Saturday,11/16/2013 6:30,300,6,0.052271326,0.040756775,0.081547435,0.202129682,8.824992353
Saturday,11/16/2013 6:40,300,6,0.081497577,0.08151355,0.081530492,0.161406792,5.806559759
Saturday,11/16/2013 6:50,300,6,0,0,1.69E-05,0.203783875,7.154308478
Saturday,11/16/2013 7:00,300,6,0.042394994,0,0.203817759,0.081530492,5.622228493
Saturday,11/16/2013 7:10,300,6,0.174507767,0.36350259,0.120650017,0.120633075,9.196528711
Saturday,11/16/2013 7:20,300,6,0.202197452,0.489098242,0.202146625,0.342700759,9.708706883
Saturday,11/16/2013 7:30,300,6,0.093061986,0.081530492,0.159735657,0.375017141,9.578216424
Saturday,11/16/2013 7:40,300,6,0.484220376,0.079961012,0.286935644,0.404327134,19.98929373
Saturday,11/16/2013 7:50,300,6,0.079927127,0.079893242,0.202146625,0.244591477,15.70013182
Saturday,11/16/2013 8:00,300,6,0.322898296,0.040824544,0.172955228,0.040773717,16.84730734
Saturday,11/16/2013 8:10,300,6,0.172921344,0.28391431,0.12066696,0.345708118,16.14790617
Saturday,11/16/2013 8:20,300,6,0.709362219,0.319691566,0.011531494,0.295225553,12.82999108
Saturday,11/16/2013 8:30,300,6,0.658795912,0.122287267,0.282005982,0.577163766,10.20566144
Saturday,11/16/2013 8:40,300,6,0.468129954,0.609765201,0.443412774,0.337653463,19.10938693
Saturday,11/16/2013 8:50,300,6,0.642587863,0.280402617,0.446856698,0.308360412,14.81342487
Saturday,11/16/2013 9:00,300,6,0.603165374,0.56070358,0.524977151,0.604836509,13.91064146
Saturday,11/16/2013 9:10,300,6,0.549575735,0.081564377,0.767779866,0.551247839,19.32299528
Saturday,11/16/2013 9:20,300,6,0.976814345,0.360245032,0.487478903,0.694556226,16.16655475
Saturday,11/16/2013 9:30,300,6,1.1414807,0.363536475,0.766226359,1.069590309,12.24781391
Saturday,11/16/2013 9:40,300,6,0.978467568,0.565683099,0.564147503,0.485959281,16.68160578
Saturday,11/16/2013 9:50,300,6,2.112726473,1.000909624,0.930875704,0.485909423,14.47638936
Saturday,11/16/2013 10:00,300,6,1.677549806,0.852719428,0.446805871,0.880510774,15.27005424
Saturday,11/16/2013 10:10,300,6,1.384502636,0.361933109,0.680119996,1.098867387,18.86386177
Saturday,11/16/2013 10:20,300,6,1.578223873,0.93070725,0.905059493,0.896685908,21.56778473
Saturday,11/16/2013 10:30,300,6,0.38200665,0.122338094,1.02879965,0.81525707,28.1591374
Saturday,11/16/2013 10:40,300,6,1.80226863,0.482498415,1.131417026,0.388253655,21.51739082
Saturday,11/16/2013 10:50,300,6,0.752481805,1.069488655,0.831650456,1.139623192,18.30391867
Saturday,11/16/2013 11:00,300,6,0.778433555,0.373549315,0.68807299,1.02064431,15.4533243
Saturday,11/16/2013 11:10,300,6,1.124936704,0.161440677,0.787534469,1.182035129,15.05227464
Saturday,11/16/2013 11:20,300,6,1.392454661,0.495650216,0.890101018,0.936090485,24.12421005
Saturday,11/16/2013 11:30,300,6,1.498550821,0.521600997,0.461578949,0.935973827,19.41997654
Saturday,11/16/2013 11:40,300,6,1.307633695,0.886842491,0.779496757,0.779346214,22.34065075
Saturday,11/16/2013 11:50,300,6,0.31649881,0.282039867,0.740258635,0.616335087,24.41228263
Saturday,11/16/2013 12:00,300,6,0.87267631,0.363587302,0.885625832,0.714308823,20.02991021
Saturday,11/16/2013 12:10,300,6,1.195355392,0.805311999,0.641018383,1.040348086,17.23120737
Saturday,11/16/2013 12:20,300,6,0.703150068,0.12230421,0.590519845,1.227688717,20.53127121
Saturday,11/16/2013 12:30,300,6,1.05344906,0.564011965,0.983196889,0.668605445,13.94005311
Saturday,11/16/2013 12:40,300,6,1.00136404,0.441826352,0.810157918,0.621247806,16.01223815
Saturday,11/16/2013 12:50,300,6,0.566241175,0.239595015,0.643905207,0.551230896,17.6449543
Saturday,11/16/2013 13:00,300,6,0.642553978,0.404327134,0.564147503,0.332758655,15.94498532
Saturday,11/16/2013 13:10,300,6,0.64807566,0.040909256,0.371759584,0.133988185,11.40890108
Saturday,11/16/2013 13:20,300,6,0.74373645,0.44174164,0.454978153,0.491024488,14.2797335
Saturday,11/16/2013 13:30,300,6,0.419692173,0.040858429,0.541640653,0.515421762,13.12351755
Saturday,11/16/2013 13:40,300,6,0.623020595,0.12230421,0.764572166,0.241435573,26.90671457
Saturday,11/16/2013 13:50,300,6,0.217173838,0.365241494,0.361933109,0.335983297,17.31873371
Saturday,11/16/2013 14:00,300,6,0.541373445,0.120751671,0.326190708,0.487563615,24.90174239
Saturday,11/16/2013 14:10,300,6,0.619745126,0.242954227,0.471355566,0.507198652,13.08795757
Saturday,11/16/2013 14:20,300,6,0.73073713,0.239662784,0.49575187,0.295175695,16.25970642
Saturday,11/16/2013 14:30,300,6,1.544137669,0.642234072,0.334311193,0.485908453,20.93370599
Saturday,11/16/2013 14:40,300,6,1.01730301,0.44174164,0.445017109,0.446756013,16.37515563
Saturday,11/16/2013 14:50,300,6,0.580728231,0.321091623,0.687953424,0.430546995,13.22181022
Saturday,11/16/2013 15:00,300,6,0.523610919,0.120633075,0.306773989,0.458252653,13.77797478
Saturday,11/16/2013 15:10,300,6,0.455079807,0.542925081,0.445134736,0.265932503,14.70852962
Saturday,11/16/2013 15:20,300,6,0.65406853,0.405981326,0.454911353,0.60313149,24.59818635
Saturday,11/16/2013 15:30,300,6,0.766782496,0.376671334,0.484254261,0.657023124,15.00520308
Saturday,11/16/2013 15:40,300,6,0.614900116,0.365292321,0.575611228,0.617955395,14.08851438
Saturday,11/16/2013 15:50,300,6,0.82038998,0.324535546,1.048181514,0.510507037,16.7502236
Saturday,11/16/2013 16:00,300,6,0.624791453,0.523289074,0.455012038,0.640949644,13.7078193
Saturday,11/16/2013 16:10,300,6,0.864775113,0.163094869,0.525027978,0.471473193,13.23821958
Saturday,11/16/2013 16:20,300,6,0.895335649,0.202214394,0.401103461,0.404445731,12.24755999
Saturday,11/16/2013 16:30,300,6,0.643194827,1.04316811,0.373532373,0.415960282,33.99106389
Saturday,11/16/2013 16:40,300,6,0.318509701,0.093045044,0.657124778,0.694708707,13.59206809
Saturday,11/16/2013 16:50,300,6,0.343107375,0.202265221,0.766226359,0.611622709,18.5550552
Saturday,11/16/2013 17:00,300,6,0.919951175,0.723781507,0.766277186,0.666918337,15.69908755
Saturday,11/16/2013 17:10,300,6,1.392389799,0.3227797,0.777792706,0.33593247,20.60929098
Saturday,11/16/2013 17:20,300,6,0.993511731,0.687953424,0.725571238,1.022332387,23.59739234
Saturday,11/16/2013 17:30,300,6,0.68336158,0.446704217,0.979803792,0.538197691,19.35065331
Saturday,11/16/2013 17:40,300,6,0.584036616,0.282022925,0.614596183,0.510474121,18.25394043
Saturday,11/16/2013 17:50,300,6,0.388237681,0.361933109,0.324603315,0.997869349,22.50145184
Saturday,11/16/2013 18:00,300,6,0.761516888,0.200543259,0.76982277,0.678483715,19.85318542
Saturday,11/16/2013 18:10,300,6,0.512265791,0.36022809,0.497372178,0.738570558,14.38991643
Saturday,11/16/2013 18:20,300,6,1.030538487,0.203868586,0.376757015,0.58060769,20.83333275
Saturday,11/16/2013 18:30,300,6,0.616555278,0.172938286,0.525062832,0.46988677,19.91408922
Saturday,11/16/2013 18:40,300,6,0.596887325,0.18440201,0.322847469,0.456700115,15.75991786
Saturday,11/16/2013 18:50,300,6,1.028935121,0.699484918,0.33436299,1.049852649,18.81231607
Saturday,11/16/2013 19:00,300,6,0.872728173,0.399364557,0.492644795,0.445118763,17.66311956
Saturday,11/16/2013 19:10,300,6,0.838085705,0.20704434,0.565750869,0.852603739,15.55110364
Saturday,11/16/2013 19:20,300,6,0.846509215,0.617756865,0.458320422,0.267604607,15.76930681
Saturday,11/16/2013 19:30,300,6,0.636561049,0.280826176,0.375051026,0.64728233,17.8845155
Saturday,11/16/2013 19:40,300,6,0.901768051,0.241571112,0.484338973,0.499128024,17.16409319
Saturday,11/16/2013 19:50,300,6,1.114077029,0.36350259,0.242971169,0.820117993,19.95786934
Saturday,11/16/2013 20:00,300,6,0.473076558,0.283711002,0.244727016,0.337688317,18.45178896
Saturday,11/16/2013 20:10,300,6,0.486145586,0.202180509,0.453290076,0.453273134,11.61787076
Saturday,11/16/2013 20:20,300,6,0.465226188,0.081632146,0.445117794,0.254502663,15.05539666
Saturday,11/16/2013 20:30,300,6,0.59369366,0.322881354,0.213728946,0.56419833,15.79010464
Saturday,11/16/2013 20:40,300,6,0.116074147,0.202231337,0.404344077,0.120751671,13.03584973
Saturday,11/16/2013 20:50,300,6,0.376706188,0.443395832,0.577214593,0.295225553,10.25379242
Saturday,11/16/2013 21:00,300,6,0.233600147,0.159786485,0.241249207,0.34579186,12.15564095
Saturday,11/16/2013 21:10,300,6,0.439073068,0.241384746,0.280419559,0.456598461,9.290683033
Saturday,11/16/2013 21:20,300,6,0.495938176,0.203800817,0.203784844,0.202265221,9.83168775
Saturday,11/16/2013 21:30,300,6,0.43066656,0.083270366,0.282124579,0.445100851,9.520369837
Saturday,11/16/2013 21:40,300,6,0.41280238,0.324484719,0.2429034,0.236690279,9.415810242
Saturday,11/16/2013 21:50,300,6,0.350806233,0.081598262,0.122321152,0.159769542,8.868360117
Saturday,11/16/2013 22:00,300,6,0.430531021,0.040807602,0.04079066,0.040858429,8.397511793
Saturday,11/16/2013 22:10,300,6,0.202214394,0.242920342,6.78E-05,0.040824544,7.341222792
Saturday,11/16/2013 22:20,300,6,0.306655393,0.244574534,0.08151355,0.063768936,8.377709338
Saturday,11/16/2013 22:30,300,6,0.115989435,0.163044042,0.081547435,0.063751993,8.749584543
Saturday,11/16/2013 22:40,300,6,0.27106451,0.040824544,0.040773717,0.254351151,9.503635598
Saturday,11/16/2013 22:50,300,6,0.023012161,0.04079066,0.040807602,0.120633075,9.476166164
Saturday,11/16/2013 23:00,300,6,0.401320744,0.122287267,0.12066696,0.040756775,8.384122798
Saturday,11/16/2013 23:10,300,6,0.202163567,0.283643232,0.040756775,0.040773717,10.7783819
Saturday,11/16/2013 23:20,300,6,0.316464925,0.202129682,3.39E-05,0.079893242,9.223422322
Saturday,11/16/2013 23:30,300,6,0.238293645,0.122338094,0.081530492,0.132130684,9.381503787
Saturday,11/16/2013 23:40,300,6,0.052339096,0.081564377,0.16138985,0.08151355,8.005729503
Saturday,11/16/2013 23:50,300,6,0.040756775,0.120633075,0.040756775,0.1630271,9.717248922
Sunday,11/17/2013 0:00,300,7,0.200543259,0.08151355,0.159735657,0.040807602,15.97207711
Sunday,11/17/2013 0:10,300,7,5.08E-05,0.120751671,0.040807602,0,7.764497238
Sunday,11/17/2013 0:20,300,7,0.12230421,0.161406792,0.120616132,0,9.704165859
Sunday,11/17/2013 0:30,300,7,0.239897979,0.052322154,0.0798763,0.081530492,8.645617721
Sunday,11/17/2013 0:40,300,7,0.26584876,0.361916167,1.69E-05,6.78E-05,6.752042153
Sunday,11/17/2013 0:50,300,7,0,0.122287267,1.69E-05,0,7.57361103
Sunday,11/17/2013 1:00,300,7,0.282022925,0.040773717,0.04079066,3.39E-05,8.841181461
Sunday,11/17/2013 1:10,300,7,0.040756775,0,0.040756775,0.08151355,5.905600647
Sunday,11/17/2013 1:20,300,7,0.052271326,0.08151355,0.132096799,0.011497609,6.646076558
Sunday,11/17/2013 1:30,300,7,0.003242554,0,0.011480667,0.040756775,7.475487787
Sunday,11/17/2013 1:40,300,7,0,0.040756775,0.040773717,0,6.111174253
Sunday,11/17/2013 1:50,300,7,0.092994217,1.69E-05,0,1.69E-05,5.185500257
Sunday,11/17/2013 2:00,300,7,0.040756775,0,3.39E-05,0.040756775,4.666936566
Sunday,11/17/2013 2:10,300,7,3.39E-05,1.69E-05,3.39E-05,0.079893242,4.459912077
Sunday,11/17/2013 2:20,300,7,0,1.69E-05,0.040756775,0.011480667,5.431440963
Sunday,11/17/2013 2:30,300,7,0.040773717,0,0,0,3.822708351
Sunday,11/17/2013 2:40,300,7,0.079859358,0,0,0,4.826689166
Sunday,11/17/2013 2:50,300,7,0.04079066,1.69E-05,0,0,4.269327856
Sunday,11/17/2013 3:00,300,7,0.040773717,0,0.079859358,8.47E-05,4.021461879
Sunday,11/17/2013 3:10,300,7,3.39E-05,0,1.69E-05,6.78E-05,3.299368449
Sunday,11/17/2013 3:20,300,7,0.040756775,0,0,0,3.869997183
Sunday,11/17/2013 3:30,300,7,1.69E-05,0,0,0,4.065476212
Sunday,11/17/2013 3:40,300,7,0,0.040756775,0,0,4.191258229
Sunday,11/17/2013 3:50,300,7,0.28035179,0.079859358,0.079859358,0,3.620561726
Sunday,11/17/2013 4:00,300,7,0,0,0,0,4.028078648
Sunday,11/17/2013 4:10,300,7,0,0,1.69E-05,1.69E-05,2.9034149
Sunday,11/17/2013 4:20,300,7,5.08E-05,3.39E-05,0,0.08151355,4.113002237
Sunday,11/17/2013 4:30,300,7,0,0,0,0.040756775,4.391513469
Sunday,11/17/2013 4:40,300,7,0.0798763,0.040756775,0,0.040756775,3.705231179
Sunday,11/17/2013 4:50,300,7,0.08151355,0.08151355,0,1.69E-05,3.501515074
Sunday,11/17/2013 5:00,300,7,1.69E-05,0,0.079859358,0.079859358,4.099700929
Sunday,11/17/2013 5:10,300,7,0.079859358,0,0,0.08151355,3.99228445
Sunday,11/17/2013 5:20,300,7,1.69E-05,0,0,0,4.673519451
Sunday,11/17/2013 5:30,300,7,0,0.079859358,0,0,3.71029541
Sunday,11/17/2013 5:40,300,7,1.69E-05,0,0,0,4.228655792
Sunday,11/17/2013 5:50,300,7,1.69E-05,0,0,0.0798763,5.790014861
Sunday,11/17/2013 6:00,300,7,0.040773717,0,0.040756775,0.104474883,6.903032463
Sunday,11/17/2013 6:10,300,7,0.091340024,0,0.079859358,0.040756775,4.182902556
Sunday,11/17/2013 6:20,300,7,1.69E-05,0.040756775,0,0.122270325,3.542322676
Sunday,11/17/2013 6:30,300,7,1.69E-05,1.69E-05,0.040756775,0.132113742,6.998411469
Sunday,11/17/2013 6:40,300,7,0,0,0,0,8.009619661
Sunday,11/17/2013 6:50,300,7,0.040756775,0,0.040773717,0,5.710341869
Sunday,11/17/2013 7:00,300,7,0.163044042,0.040756775,0.079859358,0.040756775,4.624559484
Sunday,11/17/2013 7:10,300,7,0.011514552,0.200492432,1.69E-05,0.011497609,5.656216017
Sunday,11/17/2013 7:20,300,7,0.08151355,0.163044042,1.69E-05,0,7.903942087
Sunday,11/17/2013 7:30,300,7,0.092994217,0.120633075,0.08151355,0.052254384,8.746499168
Sunday,11/17/2013 7:40,300,7,0.011514552,0,0,0.011480667,5.705209869
Sunday,11/17/2013 7:50,300,7,0.159718715,0,0.040773717,0.079859358,6.950490719
Sunday,11/17/2013 8:00,300,7,0.093011159,0.052271326,1.69E-05,0.081547435,6.5395807
Sunday,11/17/2013 8:10,300,7,0.203851644,0.159718715,1.69E-05,1.69E-05,7.776793897
Sunday,11/17/2013 8:20,300,7,0.044117925,0.172853574,0.1597526,0.202129682,8.544438224
Sunday,11/17/2013 8:30,300,7,0.29063274,0.125849794,0.042378052,0.122288236,7.741186065
Sunday,11/17/2013 8:40,300,7,0.621213922,0.081564377,0.44174164,0.132164569,9.625341775
Sunday,11/17/2013 8:50,300,7,0.331661562,0.155125902,0.215264541,0.122287267,11.34623319
Sunday,11/17/2013 9:00,300,7,0.300357561,5.08E-05,0.120633075,0.12230421,9.076082972
Sunday,11/17/2013 9:10,300,7,0.932699327,0.040841487,0.241267119,0.063819763,11.98853503
Sunday,11/17/2013 9:20,300,7,0.536948124,5.08E-05,0.243005054,0.122288236,22.10002819
Sunday,11/17/2013 9:30,300,7,0.523643835,0.200492432,0.366980398,0.225175728,22.18142314
Sunday,11/17/2013 9:40,300,7,0.779917355,0.609849913,0.081564377,0.460160988,26.12538023
Sunday,11/17/2013 9:50,300,7,0.879227315,0.241316977,0.378326495,0.322898296,18.52154979
Sunday,11/17/2013 10:00,300,7,0.294093613,0.399666552,0.521651824,0.414153609,16.6952915
Sunday,11/17/2013 10:10,300,7,0.261239005,0.159837312,0.280538156,0.296863772,19.54432738
Sunday,11/17/2013 10:20,300,7,0.463436457,0.12230421,0.386599462,0.575459716,13.59607091
Sunday,11/17/2013 10:30,300,7,0.456548603,0.079977954,0.456615403,0.500598758,17.1098946
Sunday,11/17/2013 10:40,300,7,0.359130937,0.200492432,0.252848471,0.461529091,41.88910629
Sunday,11/17/2013 10:50,300,7,0.380505847,0.366929571,0.256225594,0.707792739,28.00337164
Sunday,11/17/2013 11:00,300,7,0.804247761,0.242971169,0.376824784,0.585403818,26.00837744
Sunday,11/17/2013 11:10,300,7,0.532373216,0.64385438,0.292254986,0.689878701,17.28590608
Sunday,11/17/2013 11:20,300,7,0.505898251,0.85273637,0.585437702,0.657243374,21.40984475
Sunday,11/17/2013 11:30,300,7,0.45075705,0.079961012,0.401188173,0.412634955,18.76249694
Sunday,11/17/2013 11:40,300,7,0.442299648,0.166254649,0.173006055,0.697831695,21.42535913
Sunday,11/17/2013 11:50,300,7,0.477179249,0.086479034,0.619642503,0.505796597,24.88859081
Sunday,11/17/2013 12:00,300,7,0.621652424,0.487477934,0.577282363,0.618040107,16.12878943
Sunday,11/17/2013 12:10,300,7,0.382478075,0.04079066,0.427457891,0.587024125,20.32601557
Sunday,11/17/2013 12:20,300,7,1.137004485,0.20047549,0.321244104,0.831581717,15.59776858
Sunday,11/17/2013 12:30,300,7,0.512737216,0.43873525,0.525011036,0.438938558,16.51993385
Sunday,11/17/2013 12:40,300,7,0.62970611,0.08151355,0.445117794,0.746793667,14.99418262
Sunday,11/17/2013 12:50,300,7,0.657360941,0.280402617,1.004133297,0.565667126,14.65397523
Sunday,11/17/2013 13:00,300,7,0.29520958,0.200543259,0.207078224,0.361966994,13.68244537
Sunday,11/17/2013 13:10,300,7,0.427323322,0.120921095,0.040858429,0.373532373,11.98934232
Sunday,11/17/2013 13:20,300,7,0.427339295,0.040807602,0.243089766,0.56576878,13.24242867
Sunday,11/17/2013 13:30,300,7,0.169647746,0.122405864,0.283694059,0.469750262,11.51444312
Sunday,11/17/2013 13:40,300,7,0.384828545,0.324433892,0.202146625,0.661936812,13.65512247
Sunday,11/17/2013 13:50,300,7,0.614696868,0.282039867,0.081581319,0.163045011,16.24788691
Sunday,11/17/2013 14:00,300,7,0.207383127,0.684746694,0.24455953,0.334329105,13.82100646
Sunday,11/17/2013 14:10,300,7,0.541945555,0.24126615,0.122338094,0.484237319,16.38813905
Sunday,11/17/2013 14:20,300,7,0.372080459,0.12066696,0.295141811,0.293537476,16.68130676
Sunday,11/17/2013 14:30,300,7,0.440475123,0.040960083,0.202180509,0.521600997,18.858382
Sunday,11/17/2013 14:40,300,7,0.590317506,0.040841487,0.365157751,0.407737173,13.95120087
Sunday,11/17/2013 14:50,300,7,0.978202365,0.445151679,0.123942429,0.524893409,16.13046056
Sunday,11/17/2013 15:00,300,7,0.414153609,0.282039867,0.484169549,0.163095838,15.45071033
Sunday,11/17/2013 15:10,300,7,0.929203601,0.521651824,0.404377961,0.361933109,13.94487814
Sunday,11/17/2013 15:20,300,7,0.642352669,0.120717787,0.565600326,0.242938254,18.97291162
Sunday,11/17/2013 15:30,300,7,0.699467976,0.122371979,0.203784844,0.324501661,20.55879051
Sunday,11/17/2013 15:40,300,7,0.578868785,0.133869588,0.565716984,0.735262174,19.46876709
Sunday,11/17/2013 15:50,300,7,0.802306578,0.485840684,0.484169549,0.608044209,19.82546952
Sunday,11/17/2013 16:00,300,7,0.339393336,0.122321152,0.485925396,0.334345078,17.43007251
Sunday,11/17/2013 16:10,300,7,0.844786284,0.283643232,0.174592478,0.322881354,21.78299941
Sunday,11/17/2013 16:20,300,7,0.955507204,0.120683902,0.629436062,0.3227797,21.35263976
Sunday,11/17/2013 16:30,300,7,0.809229286,0.079893242,0.282141521,0.441860236,20.55121923
Sunday,11/17/2013 16:40,300,7,0.852806987,0.239595015,0.37501811,0.764555224,17.41717091
Sunday,11/17/2013 16:50,300,7,0.482987745,0.283727944,0.334328136,0.663978747,17.09138384
Sunday,11/17/2013 17:00,300,7,0.523659808,0.645559399,0.445083909,0.512112341,20.66005271
Sunday,11/17/2013 17:10,300,7,0.435917164,0.564130561,0.567438946,0.657124778,21.29699062
Sunday,11/17/2013 17:20,300,7,0.706321945,0.324518604,0.686299232,0.621516953,20.81680286
Sunday,11/17/2013 17:30,300,7,0.512584795,0.241384746,0.497355236,0.337755117,24.03737911
Sunday,11/17/2013 17:40,300,7,0.716437409,0.564079734,0.494097678,0.600210781,25.02621605
Sunday,11/17/2013 17:50,300,7,0.973590672,0.441758582,1.191843692,0.804044513,21.84863684
Sunday,11/17/2013 18:00,300,7,1.071144786,0.441809409,0.688022163,0.909752998,21.0546849
Sunday,11/17/2013 18:10,300,7,1.063175819,0.482498415,0.484203434,0.846085716,23.32292798
Sunday,11/17/2013 18:20,300,7,0.66571862,0.203902471,0.606508613,0.606473759,19.77378626
Sunday,11/17/2013 18:30,300,7,0.824019307,0.402808481,0.699451033,0.63112317,22.80524315
Sunday,11/17/2013 18:40,300,7,0.535090617,0.405947442,0.528319421,0.776255112,27.13923558
Sunday,11/17/2013 18:50,300,7,0.924511072,0.402639057,0.40601618,0.901648485,29.23958448
Sunday,11/17/2013 19:00,300,7,0.575780591,0.161406792,0.485959281,0.417462962,24.58312324
Sunday,11/17/2013 19:10,300,7,1.060236229,0.567337292,0.482633954,0.375101853,20.90200755
Sunday,11/17/2013 19:20,300,7,0.971952386,0.648885695,0.378325526,0.295259438,17.5396326
Sunday,11/17/2013 19:30,300,7,0.43424506,0.282141521,0.487512788,0.600158984,21.31846289
Sunday,11/17/2013 19:40,300,7,0.529959578,0.564096676,0.524977151,0.645593284,20.6539582
Sunday,11/17/2013 19:50,300,7,1.041019852,0.283744886,0.202214394,0.507182679,22.51969753
Sunday,11/17/2013 20:00,300,7,0.654625636,0.280504271,0.326089053,0.137213796,15.16236966
Sunday,11/17/2013 20:10,300,7,0.427357206,0.161406792,0.3227797,0.321244104,15.13124199
Sunday,11/17/2013 20:20,300,7,0.432319783,0.120734729,0.725452641,0.438769135,12.27259588
Sunday,11/17/2013 20:30,300,7,0.455114601,0.161525389,0.335915528,0.247819026,12.70446022
Sunday,11/17/2013 20:40,300,7,0.872322519,0.441792467,0.282107636,0.619575702,12.24806507
Sunday,11/17/2013 20:50,300,7,0.663810286,0.446789898,0.242954227,0.163129723,13.50775125
Sunday,11/17/2013 21:00,300,7,0.398233519,0.28535019,0.161440677,0.225614238,12.5514091
Sunday,11/17/2013 21:10,300,7,0.712470203,0.604836509,0.24126615,0.425584418,15.30915682
Sunday,11/17/2013 21:20,300,7,0.423980083,0.120650017,0.081497577,0.40095098,11.05348606
Sunday,11/17/2013 21:30,300,7,0.282192348,0.322796642,0.283677117,0.337585693,24.9636987
Sunday,11/17/2013 21:40,300,7,0.148626693,0.285382136,0.081547435,0.202180509,11.68903262
Sunday,11/17/2013 21:50,300,7,0.388237681,0.56070358,0.120700844,0.120683902,15.70879246
Sunday,11/17/2013 22:00,300,7,0.533183318,0.202197452,0.081547435,0.241333919,10.5586033
Sunday,11/17/2013 22:10,300,7,0.58405162,0.244625361,0.04079066,0.223487651,8.745937311
